game_name,sentiment,phrase,score
Shogun Showdown,positive,Shogun Showdown flaunts,0.02237584716467089
Shogun Showdown,positive,game,0.02301193955257182
Shogun Showdown,positive,roguelike,0.05022373812839361
Shogun Showdown,positive,gameplay,0.053949227270934846
Shogun Showdown,positive,strategy roguelike demands,0.0698957413905305
Shogun Showdown,positive,mechanics make Shogun,0.07461240234116197
Shogun Showdown,positive,strategy,0.07969893072374826
Shogun Showdown,positive,Showdown offers,0.08282320586013524
Shogun Showdown,positive,Showdown flaunts,0.09712593283510114
Shogun Showdown,positive,experience,0.09888393588264434
Shogun Showdown,neutral,Shogun Showdown,0.03730091435742435
Shogun Showdown,neutral,risks innovating,0.0934346755383478
Shogun Showdown,neutral,Showdown,0.16341101335754096
Shogun Showdown,neutral,title that risks,0.17756077014849755
Shogun Showdown,neutral,Shogun,0.2200560909321288
Shogun Showdown,neutral,innovating,0.2200560909321288
Shogun Showdown,neutral,art and mechanics,0.32441639786848336
Shogun Showdown,neutral,title,0.38831292435681075
Shogun Showdown,neutral,risks,0.38831292435681075
Shogun Showdown,neutral,gameplay,0.4949246952252326
Shogun Showdown,neutral,art,0.4949246952252326
Shogun Showdown,neutral,mechanics,0.4949246952252326
Shogun Showdown,neutral,makes,0.68796622281612
Shogun Showdown,neutral,shine,0.68796622281612
Shogun Showdown,neutral,capable,0.7625957055371981
Shoot 1UP DX,positive,shoot,0.05153311311313008
Shoot 1UP DX,positive,plays fast,0.0963185418976458
Shoot 1UP DX,positive,fun,0.09776651410681361
Shoot 1UP DX,positive,strategic,0.14422827688204642
Shoot 1UP DX,positive,bucks,0.16706347517731743
Shoot 1UP DX,positive,fast,0.16706347517731743
Shoot 1UP DX,positive,importantly,0.16706347517731743
Shoot 1UP DX,positive,thought out shoot,0.1879496823773006
Shoot 1UP DX,positive,thought,0.19054108276862677
Shoot 1UP DX,positive,Japanese shmups produced,0.19819573608722282
Shoot 1UP DX,positive,game,0.19872871636206452
Shoot 1UP DX,positive,Japanese shmups,0.21644906535557829
Shoot 1UP DX,positive,older Japanese shmups,0.2190989652599086
Shoot 1UP DX,positive,fun time,0.23673244903409055
Shoot 1UP DX,positive,genre,0.24641021514092576
Shoot 1UP DX,neutral,variety of shmups,0.03439110359613085
Shoot 1UP DX,neutral,easy to assume,0.03439110359613085
Shoot 1UP DX,neutral,Switch,0.06226402419328029
Shoot 1UP DX,neutral,assume you ’ve,0.11047974441476761
Shoot 1UP DX,neutral,’ve been blessed,0.11047974441476764
Shoot 1UP DX,neutral,’ve,0.1314201551237121
Shoot 1UP DX,neutral,blessed,0.1823394614884183
Shoot 1UP DX,neutral,variety,0.1823394614884183
Shoot 1UP DX,neutral,shmups,0.1823394614884183
Shoot 1UP DX,neutral,diversity,0.1823394614884183
Shoot 1UP DX,neutral,easy,0.1823394614884183
Shoot 1UP DX,neutral,assume,0.1823394614884183
Shotgun Cop Man,positive,Shotgun Cop Man,0.0003972227444237859
Shotgun Cop Man,positive,Cop Man,0.001349809204453856
Shotgun Cop Man,positive,Shotgun Cop,0.002307899539143817
Shotgun Cop Man,positive,Cop,0.00813757840744717
Shotgun Cop Man,positive,Man,0.010161359844816644
Shotgun Cop Man,positive,Super Meat Boy,0.01025807245871885
Shotgun Cop Man,positive,Cop Man makes,0.01641299190876717
Shotgun Cop Man,positive,Cop Man simply,0.016761129949123266
Shotgun Cop Man,positive,Cop Man offers,0.016761129949123266
Shotgun Cop Man,positive,Shotgun,0.017132529756853258
Shotgun Cop Man,positive,Cop Man intended,0.018654120494155275
Shotgun Cop Man,positive,Cop Man delivers,0.01938533006221989
Shotgun Cop Man,positive,Cop Man utilizes,0.01972663355465008
Shotgun Cop Man,positive,Cop Man succeeds,0.020568757947976454
Shotgun Cop Man,positive,platformer nostalgia trip,0.036533943324317544
Shotgun Cop Man,neutral,Shotgun Cop Man,0.00025430338668982306
Shotgun Cop Man,neutral,Cop Man,0.0010814327220438032
Shotgun Cop Man,neutral,Shotgun Cop,0.0019955308153378395
Shotgun Cop Man,neutral,VVVVVV or Downwell,0.004999230741212795
Shotgun Cop Man,neutral,Cop,0.008685426378396126
Shotgun Cop Man,neutral,Man,0.010243006531968723
Shotgun Cop Man,neutral,Cop Man costs,0.01186317307268047
Shotgun Cop Man,neutral,Shotgun,0.018698589119602396
Shotgun Cop Man,neutral,Friend Pedro,0.04183284952215722
Shotgun Cop Man,neutral,platformer like VVVVVV,0.058019249563716235
Shotgun Cop Man,neutral,VVVVVV,0.0705291624366473
Shotgun Cop Man,neutral,Downwell,0.0705291624366473
Shotgun Cop Man,neutral,Super Meat Boy,0.07149881827564161
Shotgun Cop Man,neutral,game,0.0760549603689461
Shotgun Cop Man,neutral,indie platformer,0.09388605441657662
Shotgun Cop Man,negative,vastly superior game,0.005452553313530224
Shotgun Cop Man,negative,Shotgun Cop Man,0.008912638527329745
Shotgun Cop Man,negative,control issues whatsoever,0.012252507756613254
Shotgun Cop Man,negative,issues whatsoever,0.023969472268576056
Shotgun Cop Man,negative,Cop Man,0.02647649613139291
Shotgun Cop Man,negative,feel so disappointed,0.030233913016423385
Shotgun Cop Man,negative,played a vastly,0.030233913016423385
Shotgun Cop Man,negative,vastly superior,0.030233913016423385
Shotgun Cop Man,negative,superior game,0.030233913016423385
Shotgun Cop Man,negative,Shotgun Cop,0.03347842551499929
Shotgun Cop Man,negative,Cop Man ended,0.04023985063446864
Shotgun Cop Man,negative,Sacre Bleu,0.04077648098878455
Shotgun Cop Man,negative,control issues,0.08346835808682097
Shotgun Cop Man,negative,Cop,0.10474175020651416
Shotgun Cop Man,negative,disappointed about Shotgun,0.11690655124392582
Shovel Knight,positive,Shovel Knight,5.6536374047700496e-05
Shovel Knight,positive,Yacht Club Games,0.00046522271084502705
Shovel Knight,positive,Knight,0.0006135395288218591
Shovel Knight,positive,Shovel,0.0008983318602090414
Shovel Knight,positive,love Shovel Knight,0.0016362949387233388
Shovel Knight,positive,Club Games,0.0017448275618423608
Shovel Knight,positive,game,0.0020287410112563315
Shovel Knight,positive,recommend Shovel Knight,0.0026365658539682702
Shovel Knight,positive,Yacht Club,0.002767894447825068
Shovel Knight,positive,Shovel Knight retro,0.002892273433883754
Shovel Knight,positive,Play Shovel Knight,0.0031754275578760247
Shovel Knight,positive,Games,0.003336151885177078
Shovel Knight,positive,Shovel Knight worth,0.0037518727789991203
Shovel Knight,positive,Shovel Knight easily,0.004226268190335653
Shovel Knight,positive,played Shovel Knight,0.004250486664775491
Shovel Knight,neutral,Shovel Knight,0.00613415753663503
Shovel Knight,neutral,Knight,0.02148127434129407
Shovel Knight,neutral,Shovel,0.030068692151789273
Shovel Knight,neutral,Shovel Knight lacks,0.034760203717956045
Shovel Knight,neutral,Shovel Knight recalls,0.03757710427641682
Shovel Knight,neutral,successful dig,0.04187338031551247
Shovel Knight,neutral,Shovel Knight case,0.04996634970197808
Shovel Knight,neutral,Mega Man,0.06963241698933874
Shovel Knight,neutral,Knight lacks,0.10897726858084675
Shovel Knight,neutral,Knight recalls,0.11681703017607332
Shovel Knight,neutral,Knight case,0.1497870526416903
Shovel Knight,neutral,Simon Quest,0.16098725872649583
Shovel Knight,neutral,games,0.16807545813880592
Shovel Knight,neutral,Mega,0.17481487788928168
Shovel Knight,neutral,Man,0.17481487788928168
Shovel Knight Dig,positive,Shovel Knight Dig,2.577840401172039e-05
Shovel Knight Dig,positive,Shovel Knight,0.00017006080818741573
Shovel Knight Dig,positive,Knight Dig,0.00021019167602650881
Shovel Knight Dig,positive,Knight,0.0012864751096370779
Shovel Knight Dig,positive,Shovel Knight gameplay,0.0015750382044951478
Shovel Knight Dig,positive,Dig,0.0020607094061988684
Shovel Knight Dig,positive,Shovel,0.0020726055501243544
Shovel Knight Dig,positive,makes Shovel Knight,0.00245693343986074
Shovel Knight Dig,positive,Shovel Knight game,0.0029421861980188785
Shovel Knight Dig,positive,Yacht Club Games,0.0034827870094966623
Shovel Knight Dig,positive,Knight Dig proves,0.003515341772444818
Shovel Knight Dig,positive,Knight Dig feel,0.004635362619489474
Shovel Knight Dig,positive,great Shovel Knight,0.005189962475982275
Shovel Knight Dig,positive,Shovel Knight Pocket,0.005260081410389276
Shovel Knight Dig,positive,Yacht Club,0.005748581628163507
Shovel Knight Dig,neutral,Shovel Knight Dig,0.0005876303468423388
Shovel Knight Dig,neutral,Shovel Knight,0.0021181875199445654
Shovel Knight Dig,neutral,Knight Dig,0.0025669727663175292
Shovel Knight Dig,neutral,Knight,0.008363121050969903
Shovel Knight Dig,neutral,Shovel Knight title,0.011207995688242269
Shovel Knight Dig,neutral,Dig,0.011689754088844173
Shovel Knight Dig,neutral,Shovel,0.015373914609581771
Shovel Knight Dig,neutral,Knight Dig punches,0.016169897732157813
Shovel Knight Dig,neutral,original Shovel Knight,0.01755062133003519
Shovel Knight Dig,neutral,flawed design choices,0.0176355839887119
Shovel Knight Dig,neutral,Knight Dig hides,0.025109872223863027
Shovel Knight Dig,neutral,good Shovel Knight,0.026011335001351558
Shovel Knight Dig,neutral,Knight Dig remixes,0.02608816318431137
Shovel Knight Dig,neutral,meatier Shovel Knight,0.0314916032352038
Shovel Knight Dig,neutral,Knight title,0.044926811992239114
Shovel Knight Pocket Dungeon,positive,Knight Pocket Dungeon,5.38178884381703e-05
Shovel Knight Pocket Dungeon,positive,Shovel Knight Pocket,7.728559248656173e-05
Shovel Knight Pocket Dungeon,positive,Pocket Dungeon,0.0003284707808481774
Shovel Knight Pocket Dungeon,positive,Shovel Knight,0.00042137813346024717
Shovel Knight Pocket Dungeon,positive,Knight Pocket,0.00045126621723494853
Shovel Knight Pocket Dungeon,positive,Knight,0.002435024321428621
Shovel Knight Pocket Dungeon,positive,Pocket,0.002707731129113499
Shovel Knight Pocket Dungeon,positive,Dungeon,0.003070996981039611
Shovel Knight Pocket Dungeon,positive,Pocket Dungeon combines,0.0034800871814551085
Shovel Knight Pocket Dungeon,positive,Shovel,0.00395308774138283
Shovel Knight Pocket Dungeon,positive,original Shovel Knight,0.006296706130955465
Shovel Knight Pocket Dungeon,positive,Shovel Knight series,0.006562357090088167
Shovel Knight Pocket Dungeon,positive,Pocket Dungeon makes,0.007513780878241911
Shovel Knight Pocket Dungeon,positive,Pocket Dungeon feels,0.009241657383615935
Shovel Knight Pocket Dungeon,positive,Pocket Dungeon finds,0.010163389193477479
Shovel Knight Pocket Dungeon,neutral,Yacht Club Games,0.0004985013484480799
Shovel Knight Pocket Dungeon,neutral,Yacht Club,0.005114946226562346
Shovel Knight Pocket Dungeon,neutral,Club Games,0.006910802541393263
Shovel Knight Pocket Dungeon,neutral,developer Vine,0.011230960721962915
Shovel Knight Pocket Dungeon,neutral,original game,0.015206635675623673
Shovel Knight Pocket Dungeon,neutral,puzzle genre,0.018926775442213006
Shovel Knight Pocket Dungeon,neutral,thing I expected,0.02484071725043022
Shovel Knight Pocket Dungeon,neutral,Pocket Dungeon,0.0320266206986675
Shovel Knight Pocket Dungeon,neutral,Games and developer,0.037231141616432054
Shovel Knight Pocket Dungeon,neutral,Shovel Knight,0.03852938402965963
Shovel Knight Pocket Dungeon,neutral,Yacht,0.07133664339828945
Shovel Knight Pocket Dungeon,neutral,Club,0.07133664339828945
Shovel Knight Pocket Dungeon,neutral,Vine,0.07133664339828945
Shovel Knight Pocket Dungeon,neutral,sucked into Shovel,0.08958456513307103
Shovel Knight Pocket Dungeon,neutral,Games,0.09621101879388518
Shovel Knight: King of Cards,positive,Shovel Knight,0.0006768821502763914
Shovel Knight: King of Cards,positive,King of Cards,0.002026911846252595
Shovel Knight: King of Cards,positive,Shovel Knight series,0.0036550421076534285
Shovel Knight: King of Cards,positive,Yacht Club Games,0.003971080567886651
Shovel Knight: King of Cards,positive,Knight,0.004247658855944439
Shovel Knight: King of Cards,positive,Shovel Knight saga,0.0048086551131447264
Shovel Knight: King of Cards,positive,Shovel,0.005213005134108533
Shovel Knight: King of Cards,positive,Shovel Knight game,0.005863240566639303
Shovel Knight: King of Cards,positive,Shovel Knight games,0.005863240566639303
Shovel Knight: King of Cards,positive,Cards,0.0061327389051670945
Shovel Knight: King of Cards,positive,King,0.006637348379263629
Shovel Knight: King of Cards,positive,original Shovel Knight,0.00692064458108238
Shovel Knight: King of Cards,positive,card game,0.008850759165144639
Shovel Knight: King of Cards,positive,Yacht Club,0.009323318103550339
Shovel Knight: King of Cards,positive,Club Games,0.00949012134627755
Shovel Knight: King of Cards,neutral,Shovel Knight entries,0.00581237073918863
Shovel Knight: King of Cards,neutral,Shovel Knight,0.008692254401778909
Shovel Knight: King of Cards,neutral,Shovel Knight games,0.01631421139339615
Shovel Knight: King of Cards,neutral,previous Shovel Knight,0.017853816447866176
Shovel Knight: King of Cards,neutral,Shovel Knight episodes,0.022557161655944725
Shovel Knight: King of Cards,neutral,King of Cards,0.024572490114804273
Shovel Knight: King of Cards,neutral,major Shovel Knight,0.024956249500633892
Shovel Knight: King of Cards,neutral,Knight entries,0.026609471027589534
Shovel Knight: King of Cards,neutral,raised so high,0.030455605598028436
Shovel Knight: King of Cards,neutral,bar raised,0.035848110261301684
Shovel Knight: King of Cards,neutral,Knight,0.040786658262052695
Shovel Knight: King of Cards,neutral,Shovel,0.04119086226378955
Shovel Knight: King of Cards,neutral,n’t worth,0.05407112191887618
Shovel Knight: King of Cards,neutral,King,0.06751790033097166
Shovel Knight: King of Cards,neutral,Knight games,0.07154110735450638
Shovel Knight: Plague of Shadows,positive,Shovel Knight,0.01089306521111865
Shovel Knight: Plague of Shadows,positive,Plague of Shadows,0.01929776948787917
Shovel Knight: Plague of Shadows,positive,Knight,0.026029820498426937
Shovel Knight: Plague of Shadows,positive,Yacht Club Games,0.02731716084159402
Shovel Knight: Plague of Shadows,positive,Shovel,0.03024271025785309
Shovel Knight: Plague of Shadows,positive,Shadows,0.03947494768743274
Shovel Knight: Plague of Shadows,positive,Plague Knight,0.041837133983277944
Shovel Knight: Plague of Shadows,positive,Plague,0.042376389061314274
Shovel Knight: Plague of Shadows,positive,complete at launch,0.05054401772281368
Shovel Knight: Plague of Shadows,positive,Club Games,0.05069979522831875
Shovel Knight: Plague of Shadows,positive,Yacht Club,0.05390491102331596
Shovel Knight: Plague of Shadows,positive,felt complete,0.05524128503682368
Shovel Knight: Plague of Shadows,positive,Plague Knight plays,0.07713559713839437
Shovel Knight: Plague of Shadows,positive,bought Shovel Knight,0.08219587470156096
Shovel Knight: Plague of Shadows,positive,Plague Knight lead,0.0966276023552805
Shovel Knight: Plague of Shadows,neutral,Sega and Nintendo,0.008752518891790306
Shovel Knight: Plague of Shadows,neutral,unrivaled audiovisual homage,0.01397075685416743
Shovel Knight: Plague of Shadows,neutral,Nintendo consoles,0.015145119110081545
Shovel Knight: Plague of Shadows,neutral,homage to Sega,0.021851881431233795
Shovel Knight: Plague of Shadows,neutral,Shovel Knight,0.03320360936750074
Shovel Knight: Plague of Shadows,neutral,unrivaled audiovisual,0.05563757444753731
Shovel Knight: Plague of Shadows,neutral,audiovisual homage,0.05563757444753731
Shovel Knight: Plague of Shadows,neutral,Knight,0.08833497678092117
Shovel Knight: Plague of Shadows,neutral,Sega,0.09314814538029521
Shovel Knight: Plague of Shadows,neutral,Nintendo,0.09314814538029521
Shovel Knight: Plague of Shadows,neutral,justify Plague Knight,0.10118659191706114
Shovel Knight: Plague of Shadows,neutral,Plague Knight momentum-heavy,0.10118659191706116
Shovel Knight: Plague of Shadows,neutral,Plague Knight,0.10704979826292531
Shovel Knight: Plague of Shadows,neutral,Shovel,0.11749199162611836
Shovel Knight: Plague of Shadows,neutral,consoles,0.1601660075427574
Shovel Knight: Specter of Torment,positive,Shovel Knight,0.0004296914468912573
Shovel Knight: Specter of Torment,positive,Specter of Torment,0.0007292002775693696
Shovel Knight: Specter of Torment,positive,Yacht Club Games,0.0019817556855615402
Shovel Knight: Specter of Torment,positive,Shovel Knight game,0.002141701695132892
Shovel Knight: Specter of Torment,positive,Knight,0.0026581310526993247
Shovel Knight: Specter of Torment,positive,Torment,0.0028588764685382614
Shovel Knight: Specter of Torment,positive,Shovel,0.003582684110688819
Shovel Knight: Specter of Torment,positive,Specter Knight,0.0037025321452639013
Shovel Knight: Specter of Torment,positive,original Shovel Knight,0.004207774633431097
Shovel Knight: Specter of Torment,positive,Specter,0.0044002262418729315
Shovel Knight: Specter of Torment,positive,Shovel Knight series,0.005016831324126943
Shovel Knight: Specter of Torment,positive,play Shovel Knight,0.005261728702427878
Shovel Knight: Specter of Torment,positive,Yacht Club,0.0057894786365991725
